-0.40443834,-0.42487559,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.2793097,-0.30250134,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.15418105,-0.1801271,0.00690263,-0.40762494,1.39170086,0.5689804,0.93442226,0.62636299,0.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
0.34633353,0.30936988,0.00690263,-0.40762494,1.39170086,-1.12224756,0.93442226,0.41476246,1.0
2.22326321,2.14498354,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.2793097,-0.1801271,0.00690263,1.52009752,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.72171947,0.67649261,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.40443834,-0.42487559,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,-0.00843861,1.0
0.22120489,0.18699564,0.00690263,-0.40762494,1.39170086,-1.12224756,0.93442226,0.41476246,1.0
1.34736269,1.28836383,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.52956699,-0.42487559,0.00690263,1.52009752,1.39170086,-1.12224756,-0.56242207,-0.43163968,1.0
1.47249134,1.53311232,0.00690263,1.52009752,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.72171947,0.67649261,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.15418105,-0.1801271,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,0.20316192,1.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.02905241,-0.05775285,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.09607624,0.06462139,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-1.4054675,-1.40386954,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.15418105,-0.05775285,0.00690263,1.52009752,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
2.97403508,2.87922901,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,-0.62063243,0.5689804,2.43126658,0.20316192,1.0
-1.15521021,-1.15912105,0.00690263,-0.40762494,-0.62063243,0.5689804,0.93442226,-0.00843861,1.0
0.09607624,0.06462139,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.34633353,0.30936988,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
2.59864915,2.51210628,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,0.41476246,1.0
1.72274863,1.77786081,0.00690263,1.52009752,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.59659082,0.67649261,0.00690263,1.52009752,-0.62063243,0.5689804,0.93442226,0.41476246,1.0
-0.02905241,-0.05775285,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.97197676,0.9212411,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,0.62636299,1.0
2.59864915,2.75685477,0.00690263,3.44781998,1.39170086,0.5689804,0.93442226,2.53076781,1.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
1.97300592,1.90023506,0.00690263,-0.40762494,-0.62063243,-1.12224756,2.43126658,2.95396888,1.0
0.84684811,0.79886686,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,1.68436567,1.0
-0.40443834,-0.42487559,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.97197676,0.9212411,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-1.15521021,-1.15912105,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
1.97300592,1.90023506,0.00690263,-0.40762494,-0.62063243,-1.12224756,2.43126658,3.16556941,1.0
0.59659082,0.9212411,0.00690263,5.37554244,1.39170086,0.5689804,-0.56242207,-0.43163968,1.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.02905241,-0.05775285,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
1.47249134,1.41073808,0.00690263,-0.40762494,-0.62063243,0.5689804,0.93442226,1.47276513,1.0
-0.77982428,-0.79199832,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.02905241,0.06462139,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,1.39170086,0.5689804,0.93442226,0.41476246,0.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.02905241,-0.05775285,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.77982428,-0.79199832,0.00690263,-0.40762494,1.39170086,0.5689804,0.93442226,0.62636299,0.0
1.84787727,1.77786081,0.00690263,-0.40762494,-0.62063243,3.95143631,0.93442226,0.20316192,1.0
-0.2793097,-0.30250134,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,1.0
-1.03008157,-1.03674681,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,-0.00843861,1.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,0.0
2.4735205,2.38973203,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,0.62636299,1.0
0.47146218,0.43174412,0.00690263,-0.40762494,-0.62063243,0.5689804,0.93442226,1.68436567,1.0
0.22120489,0.18699564,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.47146218,0.55411837,0.00690263,1.52009752,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.02905241,-0.05775285,0.00690263,-0.40762494,-0.62063243,-1.12224756,3.92811091,3.58877048,1.0
0.72171947,0.67649261,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
-0.90495292,-0.91437256,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
0.47146218,0.43174412,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.77982428,-0.79199832,0.00690263,-0.40762494,1.39170086,2.26020836,-0.56242207,-0.43163968,1.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,0.20316192,1.0
-1.28033886,-1.2814953,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
2.09813457,2.26735779,0.00690263,3.44781998,-0.62063243,2.26020836,0.93442226,0.20316192,1.0
0.84684811,0.79886686,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,-0.00843861,1.0
-1.03008157,-1.03674681,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,-0.22003915,1.0
1.59761998,1.77786081,0.00690263,3.44781998,-0.62063243,2.26020836,-0.56242207,-0.43163968,1.0
-0.77982428,-0.79199832,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.65469563,-0.66962408,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.15418105,-0.1801271,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
1.72274863,1.65548657,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
3.22429237,3.24635174,0.00690263,1.52009752,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
0.22120489,0.30936988,0.00690263,1.52009752,-0.62063243,0.5689804,2.43126658,2.31916727,1.0
-0.2793097,-0.1801271,0.00690263,1.52009752,-0.62063243,-1.12224756,0.93442226,0.20316192,0.0
0.34633353,0.30936988,0.00690263,-0.40762494,-0.62063243,0.5689804,2.43126658,2.74236834,1.0
0.47146218,0.55411837,0.00690263,1.52009752,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.02905241,-0.05775285,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.77982428,-0.79199832,0.00690263,-0.40762494,-0.62063243,0.5689804,0.93442226,0.41476246,1.0
-1.28033886,-1.2814953,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
0.97197676,1.04361535,0.00690263,-0.40762494,-0.62063243,0.5689804,-0.56242207,-0.43163968,1.0
0.34633353,0.43174412,0.00690263,1.52009752,1.39170086,0.5689804,2.43126658,1.04956406,1.0
0.84684811,0.79886686,0.00690263,-0.40762494,-0.62063243,-1.12224756,0.93442226,1.2611646,1.0
-0.52956699,-0.54724983,0.00690263,-0.40762494,-0.62063243,-1.12224756,-0.56242207,-0.43163968,1.0
-0.15418105,-0.1801271,0.00690263,-0.40762494,1.39170086,0.5689804,0.93442226,0.83796353,0.0
0.59659082,0.55411837,0.00690263,-0.40762494,-0.62063243,0.5689804,0.93442226,1.04956406,1.0
-1.15521021,-1.15912105,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
-0.77982428,-0.79199832,0.00690263,-0.40762494,1.39170086,0.5689804,-0.56242207,-0.43163968,0.0
